dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type,rsrv_type_nm
202410,0010488,240036,S,단리,36,2.5,2.5,,
202410,0010488,240036,M,복리,1,3.0,3.0,,
202410,0010488,240036,M,복리,3,3.0,3.0,,
202410,0010488,240036,M,복리,6,3.5,3.5,,
202410,0010488,240036,M,복리,12,3.5,3.5,,
202410,0010488,240036,M,복리,24,2.5,2.5,,
202410,0010488,240036,M,복리,36,2.5,2.5,,
202410,0010488,240048,S,단리,12,3.5,3.5,,
202410,0010488,240048,M,복리,12,3.5,3.5,,
202410,0010488,240050,S,단리,12,3.5,3.5,,
202410,0010488,240050,M,복리,12,3.5,3.5,,
202410,0010488,240053,S,단리,1,3.0,3.0,,
202410,0010488,240053,S,단리,3,3.0,3.0,,
202410,0010488,240053,S,단리,6,3.5,3.5,,
202410,0010488,240053,S,단리,12,3.5,3.5,,
202410,0010488,240053,S,단리,24,2.5,2.5,,
202410,0010488,240053,S,단리,36,2.5,2.5,,
202410,0010488,240053,M,복리,1,3.0,3.0,,
202410,0010488,240053,M,복리,3,3.0,3.0,,
202410,0010488,240053,M,복리,6,3.5,3.5,,
202410,0010488,240053,M,복리,12,3.5,3.5,,
202410,0010488,240053,M,복리,24,2.5,2.5,,
202410,0010488,240053,M,복리,36,2.5,2.5,,
202410,0010489,240010,S,단리,1,1.0,1.0,,
202410,0010489,240010,S,단리,3,1.2,1.2,,
202410,0010489,240010,S,단리,6,3.6,3.6,,
202410,0010489,240010,S,단리,12,3.6,3.7,,
202410,0010489,240010,S,단리,24,3.3,3.3,,
202410,0010489,240010,S,단리,36,3.3,3.3,,
202410,0010489,240010,M,복리,1,1.0,1.0,,
202410,0010489,240010,M,복리,3,1.2,1.2,,
202410,0010489,240010,M,복리,6,3.6,3.6,,
202410,0010489,240010,M,복리,12,3.6,3.7,,
202410,0010489,240010,M,복리,24,3.3,3.3,,
202410,0010489,240010,M,복리,36,3.3,3.3,,
202410,0010489,240014,S,단리,1,1.0,1.0,,
202410,0010489,240014,S,단리,3,1.2,1.2,,
202410,0010489,240014,S,단리,6,3.6,3.6,,
202410,0010489,240014,S,단리,12,3.6,3.7,,
202410,0010489,240014,S,단리,24,3.2,3.2,,
202410,0010489,240014,S,단리,36,3.2,3.2,,
202410,0010489,240014,M,복리,1,1.0,1.0,,
202410,0010489,240014,M,복리,3,1.2,1.2,,
202410,0010489,240014,M,복리,6,3.6,3.6,,
202410,0010489,240014,M,복리,12,3.6,3.7,,
202410,0010489,240014,M,복리,24,3.2,3.2,,
202410,0010489,240014,M,복리,36,3.2,3.2,,
202410,0010489,240020,S,단리,6,3.7,3.7,,
202410,0010489,240020,S,단리,12,3.7,3.8,,
202410,0010489,240020,M,복리,6,3.7,3.7,,
202410,0010489,240020,M,복리,12,3.7,3.8,,
202410,0010489,240022,S,단리,1,1.0,1.0,,
202410,0010489,240022,S,단리,3,1.2,1.2,,
202410,0010489,240022,S,단리,6,3.6,3.6,,
202410,0010489,240022,S,단리,12,3.6,3.7,,
202410,0010489,240022,S,단리,24,3.3,3.3,,
202410,0010489,240022,S,단리,36,3.3,3.3,,
202410,0010489,240022,M,복리,1,1.0,1.0,,
202410,0010489,240022,M,복리,3,1.2,1.2,,
202410,0010489,240022,M,복리,6,3.6,3.6,,
202410,0010489,240022,M,복리,12,3.6,3.7,,
202410,0010489,240022,M,복리,24,3.3,3.3,,
202410,0010489,240022,M,복리,36,3.3,3.3,,
202410,0010492,24-0017,S,단리,1,1.9,1.9,,
202410,0010492,24-0017,S,단리,3,2.2,2.2,,
202410,0010492,24-0017,S,단리,6,2.6,2.6,,
202410,0010492,24-0017,S,단리,12,3.6,3.6,,
202410,0010492,24-0017,M,복리,1,1.9,1.9,,
202410,0010492,24-0017,M,복리,3,2.2,2.2,,
202410,0010492,24-0017,M,복리,6,2.6,2.6,,
202410,0010492,24-0017,M,복리,12,3.6,3.6,,
202410,0010492,24-0019,S,단리,1,1.9,1.9,,
202410,0010492,24-0019,S,단리,3,2.2,2.2,,
202410,0010492,24-0019,S,단리,6,2.6,2.6,,
202410,0010492,24-0019,S,단리,12,3.6,3.6,,
202410,0010492,24-0019,M,복리,1,1.9,1.9,,
202410,0010492,24-0019,M,복리,3,2.2,2.2,,
202410,0010492,24-0019,M,복리,6,2.6,2.6,,
202410,0010492,24-0019,M,복리,12,3.6,3.6,,
202410,0010492,24-0023,S,단리,1,1.9,1.9,,
202410,0010492,24-0023,S,단리,3,2.2,2.2,,
202410,0010492,24-0023,S,단리,6,2.6,2.6,,
202410,0010492,24-0023,S,단리,12,3.6,3.6,,
202410,0010492,24-0023,M,복리,1,1.9,1.9,,
202410,0010492,24-0023,M,복리,3,2.2,2.2,,
202410,0010492,24-0023,M,복리,6,2.6,2.6,,
202410,0010492,24-0023,M,복리,12,3.6,3.6,,
202410,0010508,02030,M,복리,6,2.01,2.01,,
202410,0010508,02030,M,복리,12,2.11,2.11,,
202410,0010508,02030,M,복리,24,2.11,2.11,,
202410,0010508,02035,M,복리,6,2.11,2.11,,
202410,0010508,02035,M,복리,12,2.21,2.21,,
202410,0010508,02035,M,복리,24,2.21,2.21,,
202410,0010508,02040,M,복리,6,2.11,2.11,,
202410,0010508,02040,M,복리,12,2.21,2.21,,
202410,0010508,02040,M,복리,24,2.21,2.21,,
202410,0010508,02060,M,복리,6,2.11,2.11,,
202410,0010508,02060,M,복리,12,2.21,2.21,,
202410,0010508,02060,M,복리,24,2.21,2.21,,
202410,0010508,02080,S,단리,12,3.71,3.71,,
202410,0010508,02080,M,복리,12,3.71,3.71,,
202410,0010508,02081,S,단리,12,3.71,3.71,,
202410,0010508,02081,M,복리,12,3.71,3.71,,
202410,0010508,02082,S,단리,12,3.71,3.71,,
202410,0010508,02082,M,복리,12,3.71,3.71,,
202410,0010508,02083,S,단리,12,3.71,3.71,,
202410,0010508,02083,M,복리,12,3.71,3.71,,
202410,0010508,02084,S,단리,36,3.0,3.0,,
202410,0010508,02084,M,복리,36,3.0,3.0,,
202410,0010508,02085,S,단리,36,3.1,3.1,,
202410,0010508,02085,M,복리,36,3.1,3.1,,
202410,0010508,02086,S,단리,36,3.1,3.1,,
202410,0010508,02086,M,복리,36,3.1,3.1,,
202410,0010508,02087,S,단리,36,3.1,3.1,,
202410,0010508,02087,M,복리,36,3.1,3.1,,
202410,0010508,02088,S,단리,6,3.64,3.64,,
202410,0010508,02088,M,복리,6,3.64,3.64,,
202410,0010508,02089,S,단리,12,3.66,3.66,,
202410,0010508,02089,S,단리,24,3.66,3.66,,
202410,0010508,02089,M,복리,12,3.66,3.66,,
202410,0010508,02089,M,복리,24,3.66,3.66,,
202410,0010508,02090,S,단리,6,3.64,3.64,,
202410,0010508,02090,M,복리,6,3.64,3.64,,
202410,0010508,02091,S,단리,12,3.66,3.66,,
202410,0010508,02091,S,단리,24,3.66,3.66,,
202410,0010508,02091,M,복리,12,3.66,3.66,,
202410,0010508,02091,M,복리,24,3.66,3.66,,
202410,0010508,02092,S,단리,6,3.64,3.64,,
202410,0010508,02092,M,복리,6,3.64,3.64,,
202410,0010508,02093,S,단리,12,3.66,3.66,,
202410,0010508,02093,S,단리,24,3.66,3.66,,
202410,0010508,02093,M,복리,12,3.66,3.66,,
202410,0010508,02093,M,복리,24,3.66,3.66,,
202410,0010508,02094,S,단리,6,3.64,3.64,,
202410,0010508,02094,M,복리,6,3.64,3.64,,
202410,0010508,02095,S,단리,12,3.66,3.66,,
202410,0010508,02095,S,단리,24,3.66,3.66,,
202410,0010508,02095,M,복리,12,3.66,3.66,,
202410,0010508,02095,M,복리,24,3.66,3.66,,
202410,0010508,02096,S,단리,36,3.71,3.71,,
202410,0010508,02096,M,복리,36,3.71,3.71,,
202410,0010508,02097,S,단리,36,3.71,3.71,,
202410,0010508,02097,M,복리,36,3.71,3.71,,
202410,0010508,02098,S,단리,36,3.71,3.71,,
202410,0010508,02098,M,복리,36,3.71,3.71,,
202410,0010508,02099,S,단리,36,3.71,3.71,,
202410,0010508,02099,M,복리,36,3.71,3.71,,
202410,0010509,240001,S,단리,3,3.0,3.0,,
202410,0010509,240001,S,단리,6,3.3,3.3,,
202410,0010509,240001,S,단리,12,3.5,3.5,,
202410,0010509,240001,S,단리,24,3.3,3.3,,
202410,0010509,240001,S,단리,36,3.3,3.3,,
202410,0010509,240001,M,복리,3,3.0,3.0,,
202410,0010509,240001,M,복리,6,3.3,3.3,,
202410,0010509,240001,M,복리,12,3.5,3.5,,
202410,0010509,240001,M,복리,24,3.3,3.3,,
202410,0010509,240001,M,복리,36,3.3,3.3,,
202410,0010509,240018,S,단리,3,3.0,3.0,,
202410,0010509,240018,S,단리,6,3.3,3.3,,
202410,0010509,240018,S,단리,12,3.5,3.5,,
202410,0010509,240018,M,복리,3,3.0,3.0,,
202410,0010509,240018,M,복리,6,3.3,3.3,,
202410,0010509,240018,M,복리,12,3.5,3.5,,
202410,0010509,240019,S,단리,6,3.3,3.3,,
202410,0010509,240019,S,단리,12,3.5,3.5,,
202410,0010509,240019,M,복리,6,3.3,3.3,,
202410,0010509,240019,M,복리,12,3.5,3.5,,
202410,0010510,240014,S,단리,1,2.0,2.0,,
202410,0010510,240014,S,단리,3,3.3,3.3,,
202410,0010510,240014,S,단리,6,3.4,3.4,,
202410,0010510,240014,S,단리,12,3.65,3.65,,
202410,0010510,240014,S,단리,24,3.4,3.4,,
202410,0010510,240014,S,단리,36,3.4,3.4,,
202410,0010510,240014,M,복리,1,2.0,2.0,,
202410,0010510,240014,M,복리,3,3.3,3.3,,
202410,0010510,240014,M,복리,6,3.4,3.4,,
202410,0010510,240014,M,복리,12,3.65,3.65,,
202410,0010510,240014,M,복리,24,3.4,3.4,,
202410,0010510,240014,M,복리,36,3.4,3.4,,
202410,0010510,240018,S,단리,1,2.0,2.0,,
202410,0010510,240018,S,단리,3,2.0,2.0,,
202410,0010510,240018,S,단리,6,3.4,3.4,,
202410,0010510,240018,S,단리,12,3.65,3.65,,
202410,0010510,240018,S,단리,24,3.4,3.4,,
202410,0010510,240018,S,단리,36,3.4,3.4,,
202410,0010510,240018,M,복리,1,2.0,2.0,,
202410,0010510,240018,M,복리,3,2.0,2.0,,
202410,0010510,240018,M,복리,6,3.4,3.4,,
202410,0010510,240018,M,복리,12,3.65,3.65,,
202410,0010510,240018,M,복리,24,3.4,3.4,,
202410,0010510,240018,M,복리,36,3.4,3.4,,
202410,0010510,240020,S,단리,1,2.0,2.0,,
202410,0010510,240020,S,단리,3,2.0,2.0,,
202410,0010510,240020,S,단리,6,3.4,3.4,,
202410,0010510,240020,S,단리,12,3.65,3.65,,
202410,0010510,240020,S,단리,24,3.4,3.4,,
202410,0010510,240020,S,단리,36,3.4,3.4,,
202410,0010510,240020,M,복리,1,2.0,2.0,,
202410,0010510,240020,M,복리,3,2.0,2.0,,
202410,0010510,240020,M,복리,6,3.4,3.4,,
202410,0010510,240020,M,복리,12,3.65,3.65,,
202410,0010510,240020,M,복리,24,3.4,3.4,,
202410,0010510,240020,M,복리,36,3.4,3.4,,
202410,0010521,240015,S,단리,1,1.5,1.5,,
202410,0010521,240015,S,단리,3,2.0,2.0,,
202410,0010521,240015,S,단리,6,3.85,3.85,,
202410,0010521,240015,S,단리,12,3.6,3.6,,
202410,0010521,240015,S,단리,24,3.3,3.3,,
202410,0010521,240015,S,단리,36,3.0,3.0,,
202410,0010521,240015,M,복리,1,1.5,1.5,,
202410,0010521,240015,M,복리,3,2.0,2.0,,
202410,0010521,240015,M,복리,6,3.85,3.85,,
202410,0010521,240015,M,복리,12,3.6,3.6,,
202410,0010521,240015,M,복리,24,3.3,3.3,,
202410,0010521,240015,M,복리,36,3.0,3.0,,
202410,0010521,240017,S,단리,1,1.0,1.0,,
202410,0010521,240017,S,단리,3,2.0,2.0,,
202410,0010521,240017,S,단리,6,3.85,3.85,,
202410,0010521,240017,S,단리,12,3.6,3.6,,
202410,0010521,240017,S,단리,24,1.0,1.0,,
202410,0010521,240017,S,단리,36,1.0,1.0,,
202410,0010521,240017,M,복리,1,1.0,1.0,,
202410,0010521,240017,M,복리,3,2.0,2.0,,
202410,0010521,240017,M,복리,6,3.85,3.85,,
202410,0010521,240017,M,복리,12,3.6,3.6,,
202410,0010521,240017,M,복리,24,1.0,1.0,,
202410,0010521,240017,M,복리,36,1.0,1.0,,
202410,0010526,240008 240009,S,단리,1,1.0,1.0,,
202410,0010526,240008 240009,S,단리,3,1.2,1.2,,
202410,0010526,240008 240009,S,단리,6,3.0,3.0,,
202410,0010526,240008 240009,S,단리,12,3.75,3.75,,
202410,0010526,240008 240009,S,단리,24,3.2,3.2,,
202410,0010526,240008 240009,M,복리,1,1.0,1.0,,
202410,0010526,240008 240009,M,복리,3,1.2,1.2,,
202410,0010526,240008 240009,M,복리,6,3.0,3.0,,
202410,0010526,240008 240009,M,복리,12,3.75,3.75,,
202410,0010526,240008 240009,M,복리,24,3.2,3.2,,
202410,0010526,240010 240011,S,단리,1,1.0,1.0,,
202410,0010526,240010 240011,S,단리,3,1.2,1.2,,
202410,0010526,240010 240011,S,단리,6,3.0,3.0,,
202410,0010526,240010 240011,S,단리,12,3.7,3.7,,
202410,0010526,240010 240011,S,단리,24,3.2,3.2,,
202410,0010526,240010 240011,M,복리,1,1.0,1.0,,
202410,0010526,240010 240011,M,복리,3,1.2,1.2,,
202410,0010526,240010 240011,M,복리,6,3.0,3.0,,
202410,0010526,240010 240011,M,복리,12,3.7,3.7,,
202410,0010526,240010 240011,M,복리,24,3.2,3.2,,
202410,0010527,240012,S,단리,1,1.2,1.2,,
202410,0010527,240012,S,단리,3,2.0,2.0,,
202410,0010527,240012,S,단리,6,3.2,3.2,,
202410,0010527,240012,S,단리,12,3.7,3.7,,
202410,0010527,240012,S,단리,24,3.5,3.5,,
202410,0010527,240012,S,단리,36,3.5,3.5,,
202410,0010527,240012,M,복리,1,1.2,1.2,,
202410,0010527,240012,M,복리,3,2.0,2.0,,
202410,0010527,240012,M,복리,6,3.2,3.2,,
202410,0010527,240012,M,복리,12,3.7,3.7,,
202410,0010527,240012,M,복리,24,3.5,3.5,,
202410,0010527,240012,M,복리,36,3.5,3.5,,
202410,0010527,240014,S,단리,1,1.2,1.2,,
202410,0010527,240014,S,단리,3,2.0,2.0,,
202410,0010527,240014,S,단리,6,3.2,3.2,,
202410,0010527,240014,S,단리,12,3.6,3.6,,
202410,0010527,240014,S,단리,24,3.0,3.0,,
202410,0010527,240014,S,단리,36,3.0,3.0,,
202410,0010527,240014,M,복리,1,1.2,1.2,,
202410,0010527,240014,M,복리,3,2.0,2.0,,
202410,0010527,240014,M,복리,6,3.2,3.2,,
202410,0010527,240014,M,복리,12,3.6,3.6,,
202410,0010527,240014,M,복리,24,3.0,3.0,,
202410,0010527,240014,M,복리,36,3.0,3.0,,
202410,0010528,240001,S,단리,1,0.2,0.2,,
202410,0010528,240001,S,단리,3,1.3,1.3,,
202410,0010528,240001,S,단리,6,3.5,3.5,,
202410,0010528,240001,S,단리,12,3.7,3.7,,
202410,0010528,240001,S,단리,24,3.5,3.5,,
202410,0010528,240001,M,복리,1,0.2,0.2,,
202410,0010528,240001,M,복리,3,1.3,1.3,,
202410,0010528,240001,M,복리,6,3.5,3.5,,
202410,0010528,240001,M,복리,12,3.7,3.7,,
202410,0010528,240001,M,복리,24,3.5,3.5,,
202410,0010528,241003,S,단리,1,0.2,0.2,,
202410,0010528,241003,S,단리,3,1.3,1.3,,
202410,0010528,241003,S,단리,6,3.5,3.5,,
202410,0010528,241003,S,단리,12,3.6,3.6,,
202410,0010528,241003,M,복리,1,0.2,0.2,,
202410,0010528,241003,M,복리,3,1.3,1.3,,
202410,0010528,241003,M,복리,6,3.5,3.5,,
202410,0010528,241003,M,복리,12,3.6,3.6,,
202410,0010533,24,S,단리,1,2.0,2.0,,
202410,0010533,24,S,단리,3,2.1,2.1,,
202410,0010533,24,S,단리,6,2.3,2.3,,
202410,0010533,24,S,단리,12,3.7,3.7,,
202410,0010533,24,M,복리,1,2.0,2.0,,
202410,0010533,24,M,복리,3,2.1,2.1,,
202410,0010533,24,M,복리,6,2.3,2.3,,
202410,0010533,24,M,복리,12,3.7,3.7,,
202410,0010533,240007,S,단리,1,1.8,1.8,,
202410,0010533,240007,S,단리,3,2.0,2.0,,
202410,0010533,240007,S,단리,6,2.25,2.25,,
202410,0010533,240007,S,단리,12,3.5,3.5,,
202410,0010533,240007,M,복리,1,1.8,1.8,,
202410,0010533,240007,M,복리,3,2.0,2.0,,
202410,0010533,240007,M,복리,6,2.25,2.25,,
202410,0010533,240007,M,복리,12,3.5,3.5,,
202410,0010534,WR0001A,S,단리,1,1.2,1.2,,
202410,0010534,WR0001A,S,단리,3,1.5,1.5,,
202410,0010534,WR0001A,S,단리,6,3.75,3.75,,
202410,0010534,WR0001A,S,단리,12,3.75,3.75,,
202410,0010534,WR0001A,S,단리,24,3.3,3.3,,
202410,0010534,WR0001A,S,단리,36,3.3,3.3,,
202410,0010534,WR0001A,M,복리,1,1.2,1.2,,
202410,0010534,WR0001A,M,복리,3,1.5,1.5,,
202410,0010534,WR0001A,M,복리,6,3.75,3.75,,
202410,0010534,WR0001A,M,복리,12,3.75,3.75,,
202410,0010534,WR0001A,M,복리,24,3.3,3.3,,
202410,0010534,WR0001A,M,복리,36,3.3,3.3,,
202410,0010534,WR0001J,S,단리,1,1.2,1.2,,
202410,0010534,WR0001J,S,단리,3,1.5,1.5,,
202410,0010534,WR0001J,S,단리,6,3.7,3.7,,
202410,0010534,WR0001J,S,단리,12,3.7,3.7,,
202410,0010534,WR0001J,S,단리,24,3.3,3.3,,
202410,0010534,WR0001J,S,단리,36,3.3,3.3,,
202410,0010534,WR0001J,M,복리,1,1.2,1.2,,
202410,0010534,WR0001J,M,복리,3,1.5,1.5,,
202410,0010534,WR0001J,M,복리,6,3.7,3.7,,
202410,0010534,WR0001J,M,복리,12,3.7,3.7,,
202410,0010534,WR0001J,M,복리,24,3.3,3.3,,
202410,0010534,WR0001J,M,복리,36,3.3,3.3,,
202410,0010534,WR0001M,S,단리,1,1.2,1.2,,
202410,0010534,WR0001M,S,단리,3,1.5,1.5,,
202410,0010534,WR0001M,S,단리,6,3.7,3.7,,
202410,0010534,WR0001M,S,단리,12,3.7,3.7,,
202410,0010534,WR0001M,S,단리,24,3.3,3.3,,
202410,0010534,WR0001M,S,단리,36,3.3,3.3,,
202410,0010534,WR0001M,M,복리,1,1.2,1.2,,
202410,0010534,WR0001M,M,복리,3,1.5,1.5,,
202410,0010534,WR0001M,M,복리,6,3.7,3.7,,
202410,0010534,WR0001M,M,복리,12,3.7,3.7,,
202410,0010534,WR0001M,M,복리,24,3.3,3.3,,
202410,0010534,WR0001M,M,복리,36,3.3,3.3,,
202410,0010537,240001,S,단리,1,1.5,1.5,,
202410,0010537,240001,S,단리,3,2.0,2.0,,
202410,0010537,240001,S,단리,6,3.75,3.75,,
202410,0010537,240001,S,단리,12,3.65,3.65,,
202410,0010537,240001,S,단리,24,2.0,2.0,,
202410,0010537,240001,S,단리,36,2.0,2.0,,
202410,0010537,240001,M,복리,1,1.5,1.5,,
202410,0010537,240001,M,복리,3,2.0,2.0,,
202410,0010537,240001,M,복리,6,3.75,3.75,,
202410,0010537,240001,M,복리,12,3.65,3.65,,
202410,0010537,240001,M,복리,24,2.0,2.0,,
202410,0010537,240001,M,복리,36,2.0,2.0,,
202410,0010537,240036,S,단리,1,1.5,1.5,,
202410,0010537,240036,S,단리,3,2.0,2.0,,
202410,0010537,240036,S,단리,6,3.75,3.75,,
202410,0010537,240036,S,단리,12,3.65,3.65,,
202410,0010537,240036,S,단리,24,2.0,2.0,,
202410,0010537,240036,S,단리,36,2.0,2.0,,
202410,0010537,240036,M,복리,1,1.5,1.5,,
202410,0010537,240036,M,복리,3,2.0,2.0,,
202410,0010537,240036,M,복리,6,3.75,3.75,,
202410,0010537,240036,M,복리,12,3.65,3.65,,
202410,0010537,240036,M,복리,24,2.0,2.0,,
202410,0010537,240036,M,복리,36,2.0,2.0,,
202410,0010537,240081,S,단리,1,1.5,1.5,,
202410,0010537,240081,S,단리,3,2.0,2.0,,
202410,0010537,240081,S,단리,6,3.75,3.75,,
202410,0010537,240081,S,단리,12,3.65,3.65,,
202410,0010537,240081,S,단리,24,2.0,2.0,,
202410,0010537,240081,S,단리,36,2.0,2.0,,
202410,0010537,240081,M,복리,1,1.5,1.5,,
202410,0010537,240081,M,복리,3,2.0,2.0,,
202410,0010537,240081,M,복리,6,3.75,3.75,,
202410,0010537,240081,M,복리,12,3.65,3.65,,
202410,0010537,240081,M,복리,24,2.0,2.0,,
202410,0010537,240081,M,복리,36,2.0,2.0,,
202410,0010537,240180,S,단리,12,3.65,3.65,,
202410,0010537,240180,M,복리,12,3.65,3.65,,
202410,0010537,240182,S,단리,12,3.65,3.65,,
202410,0010537,240182,M,복리,12,3.65,3.65,,
202410,0010537,240184,S,단리,12,3.65,3.65,,
202410,0010537,240184,M,복리,12,3.65,3.65,,
202410,0010537,240194,S,단리,12,3.7,3.7,,
202410,0010537,240194,M,복리,12,3.7,3.7,,
202410,0010537,240196,S,단리,12,3.7,3.7,,
202410,0010537,240196,M,복리,12,3.7,3.7,,
202410,0010537,240198,S,단리,12,3.7,3.7,,
202410,0010537,240198,M,복리,12,3.7,3.7,,
202410,0010537,240202,S,단리,12,3.6,3.6,,
202410,0010537,240202,M,복리,12,3.6,3.6,,
202410,0010550,240009,S,단리,1,1.5,1.5,,
202410,0010550,240009,S,단리,3,3.0,3.0,,
202410,0010550,240009,S,단리,6,3.0,3.0,,
202410,0010550,240009,S,단리,12,3.55,3.55,,
202410,0010550,240009,S,단리,24,3.3,3.3,,
202410,0010550,240009,S,단리,36,2.5,2.5,,
202410,0010550,240009,M,복리,1,1.5,1.5,,
202410,0010550,240009,M,복리,3,3.0,3.0,,
202410,0010550,240009,M,복리,6,3.0,3.0,,
202410,0010550,240009,M,복리,12,3.55,3.55,,
202410,0010550,240009,M,복리,24,3.3,3.3,,
202410,0010550,240009,M,복리,36,2.5,2.5,,
202410,0010550,240013,S,단리,1,1.5,1.5,,
202410,0010550,240013,S,단리,3,3.0,3.0,,
202410,0010550,240013,S,단리,6,3.0,3.0,,
202410,0010550,240013,S,단리,12,3.45,3.7,,
202410,0010550,240013,S,단리,24,3.3,3.3,,
202410,0010550,240013,S,단리,36,2.5,2.5,,
202410,0010550,240013,M,복리,1,1.5,1.5,,
202410,0010550,240013,M,복리,3,3.0,3.0,,
202410,0010550,240013,M,복리,6,3.0,3.0,,
202410,0010550,240013,M,복리,12,3.45,3.7,,
202410,0010550,240013,M,복리,24,3.3,3.3,,
202410,0010550,240013,M,복리,36,2.5,2.5,,
202410,0010551,240001,S,단리,1,1.5,1.5,,
202410,0010551,240001,S,단리,3,2.5,2.5,,
202410,0010551,240001,S,단리,6,3.0,3.0,,
202410,0010551,240001,S,단리,12,3.6,3.6,,
202410,0010551,240001,S,단리,24,3.0,3.0,,
202410,0010551,240001,S,단리,36,3.0,3.0,,
202410,0010551,240001,M,복리,1,1.5,1.5,,
202410,0010551,240001,M,복리,3,2.5,2.5,,
202410,0010551,240001,M,복리,6,3.0,3.0,,
202410,0010551,240001,M,복리,12,3.6,3.6,,
202410,0010551,240001,M,복리,24,3.0,3.0,,
202410,0010551,240001,M,복리,36,3.0,3.0,,
202410,0010551,240007,S,단리,1,1.5,1.5,,
202410,0010551,240007,S,단리,3,2.5,2.5,,
202410,0010551,240007,S,단리,6,3.0,3.0,,
202410,0010551,240007,S,단리,12,3.6,3.6,,
202410,0010551,240007,S,단리,24,3.0,3.0,,
202410,0010551,240007,S,단리,36,3.0,3.0,,
202410,0010551,240007,M,복리,1,1.5,1.5,,
202410,0010551,240007,M,복리,3,2.5,2.5,,
202410,0010551,240007,M,복리,6,3.0,3.0,,
202410,0010551,240007,M,복리,12,3.6,3.6,,
202410,0010551,240007,M,복리,24,3.0,3.0,,
202410,0010551,240007,M,복리,36,3.0,3.0,,
202410,0010551,240010,S,단리,1,1.5,1.5,,
202410,0010551,240010,S,단리,3,2.5,2.5,,
202410,0010551,240010,S,단리,6,3.0,3.0,,
202410,0010551,240010,S,단리,12,3.6,3.6,,
202410,0010551,240010,S,단리,24,3.0,3.0,,
202410,0010551,240010,S,단리,36,3.0,3.0,,
202410,0010551,240010,M,복리,1,1.5,1.5,,
202410,0010551,240010,M,복리,3,2.5,2.5,,
202410,0010551,240010,M,복리,6,3.0,3.0,,
202410,0010551,240010,M,복리,12,3.6,3.6,,
202410,0010551,240010,M,복리,24,3.0,3.0,,
202410,0010551,240010,M,복리,36,3.0,3.0,,
202410,0010553,240004,S,단리,1,0.9,0.9,,
202410,0010553,240004,S,단리,3,1.7,1.7,,
202410,0010553,240004,S,단리,6,2.4,2.4,,
202410,0010553,240004,S,단리,12,3.3,3.3,,
202410,0010553,240004,S,단리,24,3.7,3.7,,
202410,0010553,240004,S,단리,36,3.0,3.0,,
202410,0010553,240004,M,복리,1,0.9,0.9,,
202410,0010553,240004,M,복리,3,1.7,1.7,,
202410,0010553,240004,M,복리,6,2.4,2.4,,
202410,0010553,240004,M,복리,12,3.3,3.3,,
202410,0010553,240004,M,복리,24,3.7,3.7,,
202410,0010553,240004,M,복리,36,3.0,3.0,,
202410,0010556,240008,S,단리,1,1.0,1.0,,
202410,0010556,240008,S,단리,3,1.0,1.0,,
202410,0010556,240008,S,단리,6,3.0,3.0,,
202410,0010556,240008,S,단리,12,3.5,3.5,,
202410,0010556,240008,S,단리,24,2.8,2.8,,
202410,0010556,240008,S,단리,36,2.8,2.8,,
202410,0010556,240008,M,복리,1,1.0,1.0,,
202410,0010556,240008,M,복리,3,1.0,1.0,,
202410,0010556,240008,M,복리,6,3.0,3.0,,
202410,0010556,240008,M,복리,12,3.5,3.5,,
202410,0010556,240008,M,복리,24,2.8,2.8,,
202410,0010556,240008,M,복리,36,2.8,2.8,,
202410,0010556,240010,S,단리,6,3.7,3.7,,
202410,0010556,240010,S,단리,12,3.7,3.7,,
202410,0010556,240010,M,복리,6,3.7,3.7,,
202410,0010556,240010,M,복리,12,3.7,3.7,,
202410,0010556,240013,S,단리,6,3.7,3.7,,
202410,0010556,240013,S,단리,12,3.7,3.7,,
202410,0010556,240013,M,복리,6,3.7,3.7,,
202410,0010556,240013,M,복리,12,3.7,3.7,,
202410,0010556,380001,S,단리,6,1.0,1.0,,
202410,0010556,380001,S,단리,12,1.6,1.6,,
202410,0010556,380001,S,단리,24,1.6,1.6,,
202410,0010556,380001,S,단리,36,1.6,1.6,,
202410,0010560,C614001,S,단리,1,2.5,2.5,,
202410,0010560,C614001,S,단리,3,2.5,2.5,,
202410,0010560,C614001,S,단리,6,3.0,3.0,,
202410,0010560,C614001,S,단리,12,3.6,3.6,,
202410,0010560,C614001,S,단리,24,3.0,3.0,,
202410,0010560,C614001,M,복리,1,2.5,2.5,,
202410,0010560,C614001,M,복리,3,2.5,2.5,,
202410,0010560,C614001,M,복리,6,3.0,3.0,,
202410,0010560,C614001,M,복리,12,3.6,3.6,,
202410,0010560,C614001,M,복리,24,3.0,3.0,,
202410,0010560,C614002,S,단리,1,2.5,2.5,,
202410,0010560,C614002,S,단리,3,2.5,2.5,,
202410,0010560,C614002,S,단리,6,3.0,3.0,,
202410,0010560,C614002,S,단리,12,3.6,3.6,,
202410,0010560,C614002,S,단리,24,3.0,3.0,,
202410,0010560,C614002,M,복리,1,2.5,2.5,,
202410,0010560,C614002,M,복리,3,2.5,2.5,,
202410,0010560,C614002,M,복리,6,3.0,3.0,,
202410,0010560,C614002,M,복리,12,3.6,3.6,,
202410,0010560,C614002,M,복리,24,3.0,3.0,,
